ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition,Certainty
P000007,11078,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Control,75
P000007,215,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,4693,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,1019,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,3923,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
P000007,19941,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,15016,Green,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,2046,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
P000007,8389,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,13274,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000007,18999,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Control,75
P000007,9218,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
P000007,11125,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
P000007,8663,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
P000007,3761,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control,75
P000008,13497,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Control,75
P000008,14700,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,15892,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,1868,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,8764,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,2696,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,760,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,3702,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,9507,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,13537,Not ruin the country,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,4950,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,19436,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,11403,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,11078,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,215,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,4693,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,1019,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,3923,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,19941,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,15016,Green,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,2046,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,8389,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,13274,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,18999,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,9218,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,11125,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,8663,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000008,3761,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
P000009,13497,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,14700,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,15892,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,1868,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,8764,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,2696,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,760,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,3702,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,9507,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,13537,"I hope elected leaders in washington are able to figure out a better solution to public transit around the area, it gets congested frequently all of the time.",Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,4950,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,19436,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,11403,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,11078,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,215,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,4693,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,1019,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,3923,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,19941,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,15016,Green,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,2046,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,8389,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,13274,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,18999,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,9218,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,11125,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,8663,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000009,3761,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control,75
P000010,3204,,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Health,50
P000010,12086,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health,50
P000010,19586,,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Health,50
P000010,18222,,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Health,50
P000010,1609,,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,50
P000010,8008,,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Health,50
P000010,14896,,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health,50
P000010,4039,,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,50
P000010,13358,,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,50
P000010,18820,implement changes on the enviornment,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health,50
P000010,6142,,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Health,50
P000010,4619,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health,50
P000010,9671,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health,50
P000010,9273,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Health,50
P000010,14467,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Health,50
P000010,13579,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000010,2212,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Health,50
